Time, Real_Position, Real_Velocity, Learned_Position, Learned_Velocity
4.474474430084228516e+00,2.664870321750640869e-01,3.191183134913444519e-02,6.021820753812789917e-02,-2.895622551441192627e-01
4.484484195709228516e+00,2.668064534664154053e-01,2.638522908091545105e-02,5.657671764492988586e-02,-2.885884046554565430e-01
4.494494438171386719e+00,2.670705616474151611e-01,2.088516019284725189e-02,5.294596031308174133e-02,-2.875283062458038330e-01
4.504504203796386719e+00,2.672796249389648438e-01,1.541309989988803864e-02,4.932736977934837341e-02,-2.863830327987670898e-01
4.514514446258544922e+00,2.674339115619659424e-01,9.969457983970642090e-03,4.572167992591857910e-02,-2.851534485816955566e-01
4.524524211883544922e+00,2.675336897373199463e-01,4.555681254714727402e-03,4.213029518723487854e-02,-2.838406562805175781e-01
4.534534454345703125e+00,2.675792872905731201e-01,-8.278349414467811584e-04,3.855392709374427795e-02,-2.824455499649047852e-01
4.544544219970703125e+00,2.675710022449493408e-01,-6.179674994200468063e-03,3.499395772814750671e-02,-2.809693217277526855e-01
4.554554462432861328e+00,2.675091326236724854e-01,-1.149945985525846481e-02,3.145107626914978027e-02,-2.794128656387329102e-01
4.564564228057861328e+00,2.673940360546112061e-01,-1.678580231964588165e-02,2.792663313448429108e-02,-2.777774333953857422e-01
4.574574470520019531e+00,2.672260105609893799e-01,-2.203834243118762970e-02,2.442129142582416534e-02,-2.760639488697052002e-01
4.584584236145019531e+00,2.670054137706756592e-01,-2.725572139024734497e-02,2.093637548387050629e-02,-2.742736935615539551e-01
4.594594478607177734e+00,2.667325735092163086e-01,-3.243759647011756897e-02,1.747252419590950012e-02,-2.724076211452484131e-01
4.604604244232177734e+00,2.664078772068023682e-01,-3.758264333009719849e-02,1.403102930635213852e-02,-2.704670429229736328e-01
4.614614486694335938e+00,2.660316526889801025e-01,-4.269053041934967041e-02,1.061250735074281693e-02,-2.684529423713684082e-01
4.624624252319335938e+00,2.656043171882629395e-01,-4.775996506214141846e-02,7.218216080218553543e-03,-2.663666903972625732e-01
4.634634494781494141e+00,2.651262283325195312e-01,-5.279063805937767029e-02,3.848748514428734779e-03,-2.642093002796173096e-01
4.644644260406494141e+00,2.645978033542633057e-01,-5.778128653764724731e-02,5.053279455751180649e-04,-2.619821429252624512e-01
4.654654502868652344e+00,2.640193998813629150e-01,-6.273162364959716797e-02,-2.811477053910493851e-03,-2.596862614154815674e-01
4.664664268493652344e+00,2.633914649486541748e-01,-6.764040887355804443e-02,-6.100478116422891617e-03,-2.573230564594268799e-01
4.674674510955810547e+00,2.627143561840057373e-01,-7.250737398862838745e-02,-9.361132048070430756e-03,-2.548936009407043457e-01
4.684684276580810547e+00,2.619885802268981934e-01,-7.733131945133209229e-02,-1.259228587150573730e-02,-2.523993551731109619e-01
4.694694519042968750e+00,2.612144649028778076e-01,-8.211199194192886353e-02,-1.579342223703861237e-02,-2.498413473367691040e-01
4.704704284667968750e+00,2.603925466537475586e-01,-8.684822916984558105e-02,-1.896342635154724121e-02,-2.472210973501205444e-01
4.714714527130126953e+00,2.595231831073760986e-01,-9.153979271650314331e-02,-2.210180461406707764e-02,-2.445396482944488525e-01
4.724724769592285156e+00,2.586068511009216309e-01,-9.618577361106872559e-02,-2.520762756466865540e-02,-2.417984306812286377e-01
4.734735012054443359e+00,2.576439976692199707e-01,-1.007855013012886047e-01,-2.828013151884078979e-02,-2.389987558126449585e-01
4.744744777679443359e+00,2.566351592540740967e-01,-1.053381115198135376e-01,-3.131842613220214844e-02,-2.361420840024948120e-01
4.754755020141601562e+00,2.555806934833526611e-01,-1.098433956503868103e-01,-3.432207182049751282e-02,-2.332294583320617676e-01
4.764764785766601562e+00,2.544811964035034180e-01,-1.143002957105636597e-01,-3.729006648063659668e-02,-2.302625030279159546e-01
4.774775028228759766e+00,2.533370256423950195e-01,-1.187086254358291626e-01,-4.022200033068656921e-02,-2.272422760725021362e-01
4.784784793853759766e+00,2.521487772464752197e-01,-1.230673640966415405e-01,-4.311691224575042725e-02,-2.241704165935516357e-01
4.794795036315917969e+00,2.509168386459350586e-01,-1.273763477802276611e-01,-4.597441479563713074e-02,-2.210479974746704102e-01
4.804804801940917969e+00,2.496418356895446777e-01,-1.316345781087875366e-01,-4.879358783364295959e-02,-2.178766727447509766e-01
4.814815044403076172e+00,2.483241409063339233e-01,-1.358419060707092285e-01,-5.157407373189926147e-02,-2.146575152873992920e-01
4.824824810028076172e+00,2.469643950462341309e-01,-1.399973928928375244e-01,-5.431499332189559937e-02,-2.113922089338302612e-01
4.834835052490234375e+00,2.455629855394363403e-01,-1.441008895635604858e-01,-5.701601132750511169e-02,-2.080818265676498413e-01
4.844844818115234375e+00,2.441205680370330811e-01,-1.481515020132064819e-01,-5.967629328370094299e-02,-2.047280669212341309e-01
4.854855060577392578e+00,2.426375299692153931e-01,-1.521490961313247681e-01,-6.229552999138832092e-02,-2.013320028781890869e-01
4.864864826202392578e+00,2.411145567893981934e-01,-1.560927927494049072e-01,-6.487292796373367310e-02,-1.978953480720520020e-01
4.874875068664550781e+00,2.395520359277725220e-01,-1.599825024604797363e-01,-6.740821152925491333e-02,-1.944191753864288330e-01
4.884884834289550781e+00,2.379506528377532959e-01,-1.638173907995223999e-01,-6.990062445402145386e-02,-1.909052133560180664e-01
4.894895076751708984e+00,2.363107949495315552e-01,-1.675973683595657349e-01,-7.234991341829299927e-02,-1.873545348644256592e-01
4.904904842376708984e+00,2.346331775188446045e-01,-1.713216304779052734e-01,-7.475537061691284180e-02,-1.837688684463500977e-01
4.914915084838867188e+00,2.329182028770446777e-01,-1.749901175498962402e-01,-7.711676508188247681e-02,-1.801492869853973389e-01
4.924924850463867188e+00,2.311665862798690796e-01,-1.786020696163177490e-01,-7.943344116210937500e-02,-1.764975339174270630e-01
4.934935092926025391e+00,2.293787300586700439e-01,-1.821574270725250244e-01,-8.170519024133682251e-02,-1.728146672248840332e-01
4.944944858551025391e+00,2.275553792715072632e-01,-1.856554746627807617e-01,-8.393139392137527466e-02,-1.691024452447891235e-01
4.954955101013183594e+00,2.256969213485717773e-01,-1.890961676836013794e-01,-8.611188083887100220e-02,-1.653619259595870972e-01
4.964964866638183594e+00,2.238041162490844727e-01,-1.924788355827331543e-01,-8.824606239795684814e-02,-1.615948528051376343e-01
4.974975109100341797e+00,2.218773514032363892e-01,-1.958034485578536987e-01,-9.033380448818206787e-02,-1.578022837638854980e-01
4.984984874725341797e+00,2.199174016714096069e-01,-1.990693658590316772e-01,-9.237456321716308594e-02,-1.539859771728515625e-01
4.994995117187500000e+00,2.179246693849563599e-01,-2.022765725851058960e-01,-9.436821937561035156e-02,-1.501469612121582031e-01
5.005004882812500000e+00,2.158999294042587280e-01,-2.054244726896286011e-01,-9.631428122520446777e-02,-1.462869942188262939e-01
5.015015125274658203e+00,2.138435840606689453e-01,-2.085130810737609863e-01,-9.821265935897827148e-02,-1.424071043729782104e-01
5.025024890899658203e+00,2.117564231157302856e-01,-2.115418314933776855e-01,-1.000628992915153503e-01,-1.385090500116348267e-01
5.035035133361816406e+00,2.096388339996337891e-01,-2.145107537508010864e-01,-1.018649339675903320e-01,-1.345938444137573242e-01
5.045045375823974609e+00,2.074915319681167603e-01,-2.174194455146789551e-01,-1.036184430122375488e-01,-1.306630373001098633e-01
5.055055618286132812e+00,2.053151130676269531e-01,-2.202676683664321899e-01,-1.053232103586196899e-01,-1.267180144786834717e-01
5.065065383911132812e+00,2.031102925539016724e-01,-2.230550795793533325e-01,-1.069789603352546692e-01,-1.227603405714035034e-01
5.075075626373291016e+00,2.008774578571319580e-01,-2.257817387580871582e-01,-1.085856780409812927e-01,-1.187909990549087524e-01
5.085085391998291016e+00,1.986174285411834717e-01,-2.284471988677978516e-01,-1.101430505514144897e-01,-1.148117184638977051e-01
5.095095634460449219e+00,1.963306218385696411e-01,-2.310515344142913818e-01,-1.116510778665542603e-01,-1.108234748244285583e-01
5.105105400085449219e+00,1.940178573131561279e-01,-2.335943132638931274e-01,-1.131094843149185181e-01,-1.068279892206192017e-01
5.115115642547607422e+00,1.916795223951339722e-01,-2.360756397247314453e-01,-1.145182996988296509e-01,-1.028262153267860413e-01
5.125125408172607422e+00,1.893164664506912231e-01,-2.384951412677764893e-01,-1.158772930502891541e-01,-9.881986677646636963e-02
5.135135650634765625e+00,1.869290769100189209e-01,-2.408529072999954224e-01,-1.171865239739418030e-01,-9.480988979339599609e-02
5.145145416259765625e+00,1.845181882381439209e-01,-2.431486099958419800e-01,-1.184457987546920776e-01,-9.079796820878982544e-02
5.155155658721923828e+00,1.820842176675796509e-01,-2.453823685646057129e-01,-1.196551918983459473e-01,-8.678502589464187622e-02
5.165165424346923828e+00,1.796279996633529663e-01,-2.475538700819015503e-01,-1.208145618438720703e-01,-8.277273923158645630e-02
5.175175666809082031e+00,1.771499216556549072e-01,-2.496632635593414307e-01,-1.219240128993988037e-01,-7.876201719045639038e-02
5.185185432434082031e+00,1.746508479118347168e-01,-2.517102658748626709e-01,-1.229834333062171936e-01,-7.475451380014419556e-02
5.195195674896240234e+00,1.721311658620834351e-01,-2.536950409412384033e-01,-1.239929497241973877e-01,-7.075110822916030884e-02
5.205205440521240234e+00,1.695917397737503052e-01,-2.556173801422119141e-01,-1.249524950981140137e-01,-6.675344705581665039e-02
5.215215682983398438e+00,1.670329421758651733e-01,-2.574774026870727539e-01,-1.258622109889984131e-01,-6.276237964630126953e-02
5.225225448608398438e+00,1.644556522369384766e-01,-2.592749595642089844e-01,-1.267220824956893921e-01,-5.877953022718429565e-02
5.235235691070556641e+00,1.618602424860000610e-01,-2.610101997852325439e-01,-1.275322735309600830e-01,-5.480573698878288269e-02
5.245245456695556641e+00,1.592475920915603638e-01,-2.626829743385314941e-01,-1.282928138971328735e-01,-5.084259063005447388e-02
5.255255699157714844e+00,1.566180735826492310e-01,-2.642934620380401611e-01,-1.290038824081420898e-01,-4.689090698957443237e-02
5.265265464782714844e+00,1.539725512266159058e-01,-2.658415734767913818e-01,-1.296655237674713135e-01,-4.295225068926811218e-02
5.275275707244873047e+00,1.513114124536514282e-01,-2.673274874687194824e-01,-1.302779614925384521e-01,-3.902741894125938416e-02
5.285285472869873047e+00,1.486355215311050415e-01,-2.687511444091796875e-01,-1.308412998914718628e-01,-3.511794656515121460e-02
5.295295715332031250e+00,1.459452509880065918e-01,-2.701127529144287109e-01,-1.313557475805282593e-01,-3.122460655868053436e-02
5.305305480957031250e+00,1.432414799928665161e-01,-2.714122533798217773e-01,-1.318214535713195801e-01,-2.734890393912792206e-02
5.315315723419189453e+00,1.405245810747146606e-01,-2.726498842239379883e-01,-1.322386562824249268e-01,-2.349158748984336853e-02
5.325325489044189453e+00,1.377954185009002686e-01,-2.738256156444549561e-01,-1.326075345277786255e-01,-1.965413056313991547e-02
5.335335731506347656e+00,1.350543648004531860e-01,-2.749397158622741699e-01,-1.329283565282821655e-01,-1.583725959062576294e-02
5.345345497131347656e+00,1.323022842407226562e-01,-2.759921848773956299e-01,-1.332013309001922607e-01,-1.204241439700126648e-02
5.355355739593505859e+00,1.295395344495773315e-01,-2.769832909107208252e-01,-1.334267407655715942e-01,-8.270295336842536926e-03
5.365365505218505859e+00,1.267669945955276489e-01,-2.779130935668945312e-01,-1.336048245429992676e-01,-4.522309172898530960e-03
5.375375747680664062e+00,1.239850148558616638e-01,-2.787818312644958496e-01,-1.337358951568603516e-01,-7.991294842213392258e-04
5.385385513305664062e+00,1.211944743990898132e-01,-2.795896232128143311e-01,-1.338202208280563354e-01,2.897871425375342369e-03
5.395395755767822266e+00,1.183957159519195557e-01,-2.803367376327514648e-01,-1.338581442832946777e-01,6.568045821040868759e-03
5.405405521392822266e+00,1.155896112322807312e-01,-2.810232937335968018e-01,-1.338499635457992554e-01,1.021005865186452866e-02
5.415415763854980469e+00,1.127765029668807983e-01,-2.816495895385742188e-01,-1.337960213422775269e-01,1.382328942418098450e-02
5.425425529479980469e+00,1.099572554230690002e-01,-2.822157740592956543e-01,-1.336966603994369507e-01,1.740643940865993500e-02
5.435435771942138672e+00,1.071322038769721985e-01,-2.827221453189849854e-01,-1.335522234439849854e-01,2.095891721546649933e-02
5.445445537567138672e+00,1.043022200465202332e-01,-2.831688821315765381e-01,-1.333631128072738647e-01,2.447946183383464813e-02
5.455455780029296875e+00,1.014676317572593689e-01,-2.835563123226165771e-01,-1.331296861171722412e-01,2.796750888228416443e-02
5.465465545654296875e+00,9.862929582595825195e-02,-2.838846445083618164e-01,-1.328523606061935425e-01,3.142183646559715271e-02
5.475475788116455078e+00,9.578754007816314697e-02,-2.841542065143585205e-01,-1.325315088033676147e-01,3.484191000461578369e-02
5.485485553741455078e+00,9.294322133064270020e-02,-2.843652367591857910e-01,-1.321675777435302734e-01,3.822654858231544495e-02
5.495495796203613281e+00,9.009665995836257935e-02,-2.845180630683898926e-01,-1.317609548568725586e-01,4.157524555921554565e-02
5.505505561828613281e+00,8.724869787693023682e-02,-2.846129834651947021e-01,-1.313121318817138672e-01,4.488686099648475647e-02
5.515515804290771484e+00,8.439965546131134033e-02,-2.846503257751464844e-01,-1.308214962482452393e-01,4.816091805696487427e-02
5.525525569915771484e+00,8.155037462711334229e-02,-2.846303880214691162e-01,-1.302895694971084595e-01,5.139631778001785278e-02
5.535535812377929688e+00,7.870115339756011963e-02,-2.845535278320312500e-01,-1.297167539596557617e-01,5.459260940551757812e-02
5.545545578002929688e+00,7.585284113883972168e-02,-2.844201028347015381e-01,-1.291035860776901245e-01,5.774874240159988403e-02
5.555555820465087891e+00,7.300572842359542847e-02,-2.842304408550262451e-01,-1.284504979848861694e-01,6.086429581046104431e-02
5.565565586090087891e+00,7.016064971685409546e-02,-2.839849293231964111e-01,-1.277580559253692627e-01,6.393826007843017578e-02
5.575575828552246094e+00,6.731788814067840576e-02,-2.836839258670806885e-01,-1.270266771316528320e-01,6.697024405002593994e-02
5.585585594177246094e+00,6.447827816009521484e-02,-2.833278179168701172e-01,-1.262569576501846313e-01,6.995928287506103516e-02
5.595595836639404297e+00,6.164209917187690735e-02,-2.829169929027557373e-01,-1.254493594169616699e-01,7.290501147508621216e-02
5.605605602264404297e+00,5.881016701459884644e-02,-2.824518680572509766e-01,-1.246044710278511047e-01,7.580651342868804932e-02
5.615615844726562500e+00,5.598275363445281982e-02,-2.819328308105468750e-01,-1.237227618694305420e-01,7.866345345973968506e-02
5.625625610351562500e+00,5.316067114472389221e-02,-2.813603281974792480e-01,-1.228048652410507202e-01,8.147495985031127930e-02
5.635635852813720703e+00,5.034418776631355286e-02,-2.807347476482391357e-01,-1.218512430787086487e-01,8.424072712659835815e-02
5.645645618438720703e+00,4.753410071134567261e-02,-2.800565659999847412e-01,-1.208625510334968567e-01,8.695992827415466309e-02
5.655655860900878906e+00,4.473066702485084534e-02,-2.793261706829071045e-01,-1.198392659425735474e-01,8.963228762149810791e-02
5.665665626525878906e+00,4.193467646837234497e-02,-2.785440683364868164e-01,-1.187820583581924438e-01,9.225703030824661255e-02
5.675675868988037109e+00,3.914638236165046692e-02,-2.777106463909149170e-01,-1.176914125680923462e-01,9.483390301465988159e-02
5.685685634613037109e+00,3.636656329035758972e-02,-2.768264412879943848e-01,-1.165680214762687683e-01,9.736218303442001343e-02
5.695695877075195312e+00,3.359546512365341187e-02,-2.758918702602386475e-01,-1.154123768210411072e-01,9.984163939952850342e-02
5.705705642700195312e+00,3.083385154604911804e-02,-2.749074697494506836e-01,-1.142251938581466675e-01,1.022716015577316284e-01
5.715715885162353516e+00,2.808196097612380981e-02,-2.738736569881439209e-01,-1.130069643259048462e-01,1.046518683433532715e-01
5.725725650787353516e+00,2.534054964780807495e-02,-2.727909982204437256e-01,-1.117584183812141418e-01,1.069818064570426941e-01
5.735735893249511719e+00,2.260984480381011963e-02,-2.716599106788635254e-01,-1.104800552129745483e-01,1.092612594366073608e-01
5.745745658874511719e+00,1.989059336483478546e-02,-2.704809904098510742e-01,-1.091726198792457581e-01,1.114896312355995178e-01
5.755755901336669922e+00,1.718301326036453247e-02,-2.692546546459197998e-01,-1.078366190195083618e-01,1.136667951941490173e-01
5.765766143798828125e+00,1.448770891875028610e-02,-2.679814696311950684e-01,-1.064727455377578735e-01,1.157923117280006409e-01
5.775776386260986328e+00,1.180514972656965256e-02,-2.666619718074798584e-01,-1.050816401839256287e-01,1.178658679127693176e-01
5.785786151885986328e+00,9.135926142334938049e-03,-2.652967572212219238e-01,-1.036640107631683350e-01,1.198870763182640076e-01
5.795796394348144531e+00,6.480241194367408752e-03,-2.638862431049346924e-01,-1.022203713655471802e-01,1.218558549880981445e-01
5.805806159973144531e+00,3.838801756501197815e-03,-2.624311149120330811e-01,-1.007515043020248413e-01,1.237717643380165100e-01
5.815816402435302734e+00,1.211802707985043526e-03,-2.609317600727081299e-01,-9.925793111324310303e-02,1.256347596645355225e-01
5.825826168060302734e+00,-1.400063047185540199e-03,-2.593888938426971436e-01,-9.774044156074523926e-02,1.274444311857223511e-01
5.835836410522460938e+00,-3.996608778834342957e-03,-2.578029334545135498e-01,-9.619955718517303467e-02,1.292007714509963989e-01
5.845846176147460938e+00,-6.577155552804470062e-03,-2.561745941638946533e-01,-9.463608264923095703e-02,1.309034228324890137e-01
5.855856418609619141e+00,-9.141525253653526306e-03,-2.545042932033538818e-01,-9.305053204298019409e-02,1.325523853302001953e-01
5.865866184234619141e+00,-1.168905384838581085e-02,-2.527927756309509277e-01,-9.144373238086700439e-02,1.341473609209060669e-01
5.875876426696777344e+00,-1.421957090497016907e-02,-2.510404586791992188e-01,-8.981619030237197876e-02,1.356883794069290161e-01
5.885886192321777344e+00,-1.673242636024951935e-02,-2.492480725049972534e-01,-8.816873282194137573e-02,1.371751874685287476e-01
5.895896434783935547e+00,-1.922746002674102783e-02,-2.474160641431808472e-01,-8.650188148021697998e-02,1.386078447103500366e-01
5.905906200408935547e+00,-2.170403674244880676e-02,-2.455451935529708862e-01,-8.481646329164505005e-02,1.399861425161361694e-01
5.915916442871093750e+00,-2.416200377047061920e-02,-2.436358928680419922e-01,-8.311299234628677368e-02,1.413101553916931152e-01
5.925926208496093750e+00,-2.660074271261692047e-02,-2.416889369487762451e-01,-8.139231055974960327e-02,1.425797194242477417e-01
5.935936450958251953e+00,-2.902010828256607056e-02,-2.397047579288482666e-01,-7.965492457151412964e-02,1.437949538230895996e-01
5.945946216583251953e+00,-3.141949698328971863e-02,-2.376841604709625244e-01,-7.790168374776840210e-02,1.449557393789291382e-01
5.955956459045410156e+00,-3.379877284169197083e-02,-2.356275618076324463e-01,-7.613309472799301147e-02,1.460621953010559082e-01
5.965966224670410156e+00,-3.615735098719596863e-02,-2.335357815027236938e-01,-7.434999942779541016e-02,1.471142619848251343e-01
5.975976467132568359e+00,-3.849510103464126587e-02,-2.314092367887496948e-01,-7.255291193723678589e-02,1.481120884418487549e-01
5.985986232757568359e+00,-4.081145301461219788e-02,-2.292487770318984985e-01,-7.074267417192459106e-02,1.490556597709655762e-01
5.995996475219726562e+00,-4.310628771781921387e-02,-2.270548045635223389e-01,-6.891979277133941650e-02,1.499451547861099243e-01
6.006006240844726562e+00,-4.537905380129814148e-02,-2.248281836509704590e-01,-6.708511710166931152e-02,1.507805734872817993e-01
6.016016483306884766e+00,-4.762963950634002686e-02,-2.225693166255950928e-01,-6.523913890123367310e-02,1.515621393918991089e-01
6.026026248931884766e+00,-4.985750466585159302e-02,-2.202790677547454834e-01,-6.338271498680114746e-02,1.522898972034454346e-01
6.036036491394042969e+00,-5.206255242228507996e-02,-2.179578691720962524e-01,-6.151633709669113159e-02,1.529640853404998779e-01
6.046046257019042969e+00,-5.424426123499870300e-02,-2.156065702438354492e-01,-5.964085087180137634e-02,1.535847932100296021e-01
6.056056499481201172e+00,-5.640253424644470215e-02,-2.132256031036376953e-01,-5.775674805045127869e-02,1.541522741317749023e-01
6.066066265106201172e+00,-5.853687226772308350e-02,-2.108158469200134277e-01,-5.586487427353858948e-02,1.546666771173477173e-01
6.076076507568359375e+00,-6.064718961715698242e-02,-2.083777189254760742e-01,-5.396571010351181030e-02,1.551282554864883423e-01
6.086086273193359375e+00,-6.273300200700759888e-02,-2.059120982885360718e-01,-5.206009745597839355e-02,1.555372178554534912e-01
6.096096515655517578e+00,-6.479423493146896362e-02,-2.034194171428680420e-01,-5.014851316809654236e-02,1.558938324451446533e-01
6.106106281280517578e+00,-6.683041900396347046e-02,-2.009005546569824219e-01,-4.823179543018341064e-02,1.561983376741409302e-01
6.116116523742675781e+00,-6.884147971868515015e-02,-1.983559429645538330e-01,-4.631041362881660461e-02,1.564510315656661987e-01
6.126126289367675781e+00,-7.082697749137878418e-02,-1.957864761352539062e-01,-4.438519850373268127e-02,1.566521972417831421e-01
6.136136531829833984e+00,-7.278684526681900024e-02,-1.931925565004348755e-01,-4.245661199092864990e-02,1.568021476268768311e-01
6.146146297454833984e+00,-7.472065836191177368e-02,-1.905751079320907593e-01,-4.052548110485076904e-02,1.569011956453323364e-01
6.156156539916992188e+00,-7.662836462259292603e-02,-1.879345476627349854e-01,-3.859226033091545105e-02,1.569496840238571167e-01
6.166166305541992188e+00,-7.850954681634902954e-02,-1.852717697620391846e-01,-3.665776923298835754e-02,1.569479405879974365e-01
6.176176548004150391e+00,-8.036416023969650269e-02,-1.825872063636779785e-01,-3.472245112061500549e-02,1.568963527679443359e-01
6.186186313629150391e+00,-8.219181746244430542e-02,-1.798817664384841919e-01,-3.278711810708045959e-02,1.567952781915664673e-01
6.196196556091308594e+00,-8.399248123168945312e-02,-1.771558523178100586e-01,-3.085220605134963989e-02,1.566451042890548706e-01
6.206206321716308594e+00,-8.576577156782150269e-02,-1.744103878736495972e-01,-2.891851589083671570e-02,1.564462482929229736e-01
6.216216564178466797e+00,-8.751165866851806641e-02,-1.716457754373550415e-01,-2.698647603392601013e-02,1.561991125345230103e-01
6.226226329803466797e+00,-8.922979235649108887e-02,-1.688629537820816040e-01,-2.505687624216079712e-02,1.559041440486907959e-01
6.236236572265625000e+00,-9.092015027999877930e-02,-1.660623103380203247e-01,-2.313013561069965363e-02,1.555617451667785645e-01
6.246246337890625000e+00,-9.258239716291427612e-02,-1.632447838783264160e-01,-2.120703458786010742e-02,1.551724076271057129e-01
6.256256580352783203e+00,-9.421651810407638550e-02,-1.604107618331909180e-01,-1.928798109292984009e-02,1.547365486621856689e-01
6.266266345977783203e+00,-9.582219272851943970e-02,-1.575611829757690430e-01,-1.737374253571033478e-02,1.542546898126602173e-01
6.276276588439941406e+00,-9.739942103624343872e-02,-1.546964347362518311e-01,-1.546471565961837769e-02,1.537272632122039795e-01
6.286286354064941406e+00,-9.894789755344390869e-02,-1.518174558877944946e-01,-1.356165669858455658e-02,1.531548202037811279e-01
6.296296596527099609e+00,-1.004676297307014465e-01,-1.489246338605880737e-01,-1.166495308279991150e-02,1.525378227233886719e-01
6.306306362152099609e+00,-1.019583269953727722e-01,-1.460188925266265869e-01,-9.775347076356410980e-03,1.518768370151519775e-01
6.316316604614257812e+00,-1.034200116991996765e-01,-1.431006193161010742e-01,-7.893214002251625061e-03,1.511723399162292480e-01
6.326326370239257812e+00,-1.048524156212806702e-01,-1.401707530021667480e-01,-6.019281223416328430e-03,1.504249274730682373e-01
6.336336612701416016e+00,-1.062555611133575439e-01,-1.372296661138534546e-01,-4.153913818299770355e-03,1.496350765228271484e-01
6.346346378326416016e+00,-1.076291948556900024e-01,-1.342782974243164062e-01,-2.297824714332818985e-03,1.488034278154373169e-01
6.356356620788574219e+00,-1.089733541011810303e-01,-1.313170194625854492e-01,-4.513659514486789703e-04,1.479304581880569458e-01
6.366366386413574219e+00,-1.102878078818321228e-01,-1.283467561006546021e-01,1.384763396345078945e-03,1.470168381929397583e-01
6.376376628875732422e+00,-1.115725934505462646e-01,-1.253678649663925171e-01,3.210223978385329247e-03,1.460630595684051514e-01
6.386386394500732422e+00,-1.128274947404861450e-01,-1.223812922835350037e-01,5.024333950132131577e-03,1.450698077678680420e-01
6.396396636962890625e+00,-1.140525639057159424e-01,-1.193873882293701172e-01,6.826765369623899460e-03,1.440375894308090210e-01
6.406406402587890625e+00,-1.152476072311401367e-01,-1.163870841264724731e-01,8.616852574050426483e-03,1.429671198129653931e-01
6.416416645050048828e+00,-1.164126694202423096e-01,-1.133807301521301270e-01,1.039428170770406723e-02,1.418589055538177490e-01
6.426426410675048828e+00,-1.175475865602493286e-01,-1.103692576289176941e-01,1.215840410441160202e-02,1.407136917114257812e-01
6.436436653137207031e+00,-1.186524108052253723e-01,-1.073530018329620361e-01,1.390891708433628082e-02,1.395319849252700806e-01
6.446446418762207031e+00,-1.197269856929779053e-01,-1.043328866362571716e-01,1.564519107341766357e-02,1.383145451545715332e-01
6.456456661224365234e+00,-1.207713857293128967e-01,-1.013092547655105591e-01,1.736693829298019409e-02,1.370619088411331177e-01
6.466466426849365234e+00,-1.217854693531990051e-01,-9.828302264213562012e-02,1.907354407012462616e-02,1.357748508453369141e-01
6.476476669311523438e+00,-1.227693036198616028e-01,-9.525451809167861938e-02,2.076473459601402283e-02,1.344539076089859009e-01
6.486486434936523438e+00,-1.237227767705917358e-01,-9.222465008497238159e-02,2.243991754949092865e-02,1.330998688936233521e-01
6.496496677398681641e+00,-1.246459707617759705e-01,-8.919374644756317139e-02,2.409883029758930206e-02,1.317132860422134399e-01
6.506506443023681641e+00,-1.255387812852859497e-01,-8.616270869970321655e-02,2.574089914560317993e-02,1.302949488162994385e-01
6.516516685485839844e+00,-1.264012902975082397e-01,-8.313185721635818481e-02,2.736587636172771454e-02,1.288454234600067139e-01
6.526526451110839844e+00,-1.272334158420562744e-01,-8.010208606719970703e-02,2.897320687770843506e-02,1.273655295372009277e-01
6.536536693572998047e+00,-1.280352622270584106e-01,-7.707370817661285400e-02,3.056265600025653839e-02,1.258558183908462524e-01
6.546546459197998047e+00,-1.288067549467086792e-01,-7.404761016368865967e-02,3.213369101285934448e-02,1.243171319365501404e-01
6.556556701660156250e+00,-1.295479834079742432e-01,-7.102409750223159790e-02,3.368609026074409485e-02,1.227500289678573608e-01
6.566566467285156250e+00,-1.302589178085327148e-01,-6.800404936075210571e-02,3.521934151649475098e-02,1.211553588509559631e-01
6.576576709747314453e+00,-1.309396475553512573e-01,-6.498776376247406006e-02,3.673323616385459900e-02,1.195336878299713135e-01
6.586586475372314453e+00,-1.315901577472686768e-01,-6.197610497474670410e-02,3.822728618979454041e-02,1.178858727216720581e-01
6.596596717834472656e+00,-1.322105526924133301e-01,-5.896936729550361633e-02,3.970129415392875671e-02,1.162124797701835632e-01
6.606606483459472656e+00,-1.328008174896240234e-01,-5.596841126680374146e-02,4.115479439496994019e-02,1.145143881440162659e-01
6.616616725921630859e+00,-1.333610713481903076e-01,-5.297352001070976257e-02,4.258760064840316772e-02,1.127921491861343384e-01
6.626626491546630859e+00,-1.338913291692733765e-01,-4.998554289340972900e-02,4.399926960468292236e-02,1.110466644167900085e-01
6.636636734008789062e+00,-1.343916952610015869e-01,-4.700475186109542847e-02,4.538963362574577332e-02,1.092784851789474487e-01
6.646646976470947266e+00,-1.348622292280197144e-01,-4.403184726834297180e-02,4.675833508372306824e-02,1.074884310364723206e-01
6.656657218933105469e+00,-1.353030055761337280e-01,-4.106737673282623291e-02,4.810508713126182556e-02,1.056772246956825256e-01
6.666666984558105469e+00,-1.357140839099884033e-01,-3.811202943325042725e-02,4.942955449223518372e-02,1.038456857204437256e-01
6.676677227020263672e+00,-1.360955983400344849e-01,-3.516606241464614868e-02,5.073159560561180115e-02,1.019943803548812866e-01
6.686686992645263672e+00,-1.364476084709167480e-01,-3.223029151558876038e-02,5.201083421707153320e-02,1.001242175698280334e-01
6.696697235107421875e+00,-1.367702484130859375e-01,-2.930496446788311005e-02,5.326713994145393372e-02,9.823575615882873535e-02
